	id	text	misogynous	aggressiveness	clean
2674	2675	DIAWARA GESU CRISTO PORCA PUTTANA RAGA VI AMO TUTTi CHIEVO MERDA FOTTUTI IN 5 MINUTI	0	0	diawara gesu puttana raga amo tutti tutti chievo chievo merda fottuti minuti
2675	2676	Al Napoli mancherà la qualità della Juve, mancheranno i cambi, mancherà anche qualche aiutino al momento giusto, ma porca puttana se ce l'ha un cuore!! E ora muti!!	0	0	napoli la qualità juve i cambi aiutino momento puttana se ce l' un cuore
2676	2677	Siete dei nerd bastardi esattamente come me e volete farvi un re-watch decente prima di #InfinityWar ma senza rivedervi tutti i film dell'MCU perché porca puttana sono 19??... https://t.co/wQq0jPClQX	0	0	nerd dei nerd bastardi me un re - watch # infinitywar i film mcu puttana https://t.co/wqq0jpclqx
2677	2678	@cmdotcom @NicolaBalice Certo che ne capite di calcio porca puttana	0	0	@cmdotcom ne calcio puttana
2678	2679	MA PORCA PUTTANA MERSA LE RED BULL CHE CAZZO È SUCCESSO	0	0	porca puttana mersa le red bull che cazzo successo
2679	2680	@Bassman8256 A me ha dato fastidio leggere i +7 ma porca puttana aspettare un attimo non è cosa intelligente?	0	0	@bassman8256 me fastidio puttana un attimo cosa
2680	2681	Porca puttana che fenomeno#Sagan #ParisRoubaix	0	0	puttana che fenomeno#sagan # parisroubaix
2681	2682	Porca puttana ma non é possibile fuori al primo giro	0	0	puttana al primo giro
2682	2683	PORCA PUTTANA#F1 #BahrainGP #divanopoli	0	0	porca puttana#f1 # bahraingp # divanopoli
2683	2684	ma vi rendete contro che mi hanno inculato il telefono ieri sera al bar porca puttana veramente	0	0	vi mi il telefono sera bar puttana
2684	2685	SE NE CADUTO IL SAN PAOLO AL GOAL DI DIAWARA PORCA PUTTANA #NapoliChievo	0	0	se ne caduto il san il san paolo al diawara porca puttana # napolichievo
2685	2686	@BarbareschiLuca @AsiaArgento Asia Argento ha recitato a Teatro??? ??	0	0	@asiaargento asia argento teatro
2686	2687	"Sono diventato troppo raffinato,una volta avrei scritto dopo vieni da me così dopo il Milan scopiamo?"" e invece ""Stanotte stai da me? Mia mamma ha fatto lo spezzatino..."" Figa se sono maturato!!! https://t.co/78L2cZVKmN"""	0	0	una volta me il milan stanotte me mamma lo spezzatino figa https://t.co/78l2czvkmn
2687	2688	Che poi, porca puttana, lo sapete quanto sono sensibili e voi che fate? Andate da Taehyung e gli dite una cosa simile. Non vi paragono nemmeno alla merda perché forse la merda ha più dignità di voi.	0	0	che poi, porca puttana lo quanto voi che taehyung gli una cosa vi merda la merda più dignità voi
2688	2689	Dio mio ma lasciate le persone libere di fare quello che voglio porca puttana	0	0	dio le persone quello che puttana
2689	2690	Ma porca puttana ci chiedono di fare figli per mantenere le pensioni dei nostri “nonni” ma se iniziassero a tagliarsi gli stipendi STI CAZZO DI PARLAMENTARI????  #domenicalive #giorgiameloni https://t.co/NbkSVsZzCw	0	0	puttana ci figli le pensioni nonni gli stipendi sti cazzo parlamentari domenicalive #domenicalive # giorgiameloni https://t.co/nbksvszzcw
2690	2691	@_Introducing_me Porca puttana ? (scusa il francesismo ?)	0	0	porca puttana il francesismo
2691	2692	@adeleofthrones È una delle cose che più mi urta mi credi non riesco veramente a farcela PORCA PUTTANA ALMENO L’ITALIANO DIOOOOOOOOO	0	0	@adeleofthrones una cose che mi mi puttana almeno l’italiano diooooooooo
2692	2693	Cambiaaaaaaaa lulic porca puttana	0	0	cambiaaaaaaaa lulic puttana
2693	2694	I figli di puttana, i figli di troia, gli infami figli di quella baldracca, dovrebbero stare in galera, sottoterra assieme alle corna che portano per corona, non al comando a pretendere di farsi leccare i piedi perché sono stati così fortunati da arrivare prima	0	0	i figli puttana i figli troia gli infami figli baldracca galera alle corna che corona comando i piedi
2694	2695	porca puttana bottas lEVATI DAL CAZZO DIO SAMTO	0	0	puttana bottas dal cazzo dio samto
2695	2696	Comunque Lazio jn vantaggio non si sa come, ma l’Inter è culona, VA BINI	0	0	lazio vantaggio si l’inter culona va bini
2696	2697	SI PORCA PUTTANA SI SISISISISISISISJJSISJSJSISA	0	0	porca puttana si sisisisisisisisjjsisjsjsisa
2697	2698	PORCA PUTTANA SEBI TI AMO SEI STUPENDO	0	0	puttana sebi ti amo sei stupendo
2698	2699	quel pomeriggio volevo urlare porca puttana, non mi sono mai sentita tanto violata	0	0	quel pomeriggio puttana mi
2699	2700	#UdineseLazio porca puttana nell'intervallo ognuno dentro il proprio telefonino. Stiamo diventando tutti autistici	0	0	# udineselazio puttana intervallo ognuno il proprio telefonino
2700	2701	@AsiaArgento @lauraboldrini Asia Argento in cerca di ribalta! Novella GIOVANNA D’ARCO ?!	0	0	@lauraboldrini asia argento cerca ribalta novella giovanna arco
2701	2702	Porca puttana per entrare e ripeto entrare in Champions, non basta solo la scarsezza di una rosa tirata su da un ds incompetente, ma anche la iella. Non oso immaginare quando torneremo a lottare per cose più serie...	0	0	puttana champions la scarsezza una rosa un ds la iella cose serie
2702	2703	@Acidademmerda @lucabruno18 Ahahah che imbecille! Amore ? come già gli ho scritto la figa non sa nemmeno più che sapore ha figurati se può riconoscerla così facilmente!	0	0	@lucabruno18 ahahah che amore gli la figa che sapore
2703	2704	"@AsiaArgento Quello che lo sconforto non dice soffoca qualsiasi placida empatia che comprensione non trova vanificato in solitaria vegenza"" https://t.co/ajUpFBKLH9"""	0	0	quello che lo sconforto qualsiasi placida empatia comprensione vegenza https://t.co/ajupfbklh9
2704	2705	@Blackym3w I disagi da tettona.Alcune volte sono arrivata a maledire mia mamma per questo regalo.IN ITALIA NON VE LE MERITATE LE TETTONE.	0	0	@blackym3w @blackym3w i disagi tettona alcune volte mamma questo regalo italia ve meritate le tettone
2705	2706	#TorinoInter più che toro una mucca culona	0	0	# torinointer toro una mucca
2706	2707	Ma come cazzo si fá solo a pensare di mettere ranocchia prima punta porca puttana spallè	0	0	cazzo si ranocchia punta puttana
2707	2708	HO SPACCATO LO SCHERMO DELL’IPHONE, PORCA PUTTANA	0	0	spaccato lo schermo dell’ iphone puttana
2708	2709	gara bagnata, gara “porca puttana l’ansia”	0	0	gara gara puttana l’ansia
2709	2710	Ho decisoooooo che sono troppo giovane per essere così complessata. Non avrò mai più diciassette anni e porca puttana me li voglio godere ok	0	0	decisoooooo anni puttana me li
2710	2711	"Che dimostrate di non valere nulla come persone). Pensate davvero di essere meglio di chi, di fronte ad uno stupro, dice beh aveva la gonna corta, se l'è cercata""? Beh non lo siete :-)"""	0	0	che nulla persone chi fronte uno stupro la gonna l' lo
2711	2712	CHE FIGLIO DI TROIA CHE SEI	0	0	figlio troia che sei
2712	2713	MARCELLO SACCHETTA ERA QUI E IO AL MERCATO COME UNA SCEMA COL CANE.MA MAI UNA GIOIA PORCA TROIA CHE CAZZO HO FATTO NELLA MIA VITA.IO ME LO MERITAVO MARCELLO.	0	0	marcello sacchetta era qui al mercato una scema col cane.ma mai una gioia porca troia che cazzo ho fatto nella mia vita.io me lo me lo meritavo marcello
2713	2714	Comunque io ieri ho bevuto ma non mi fa più effetto manco l'alcol porca puttana	0	0	io mi effetto l'alcol puttana
2714	2715	Ma perché la gente non si fa i cazzi suoi porca puttana	0	0	la gente si i cazzi puttana
2715	2716	porca puttana se potessi farlo io a posto di tutte queste bimbette del cazzo. https://t.co/B5N5KEAC6g	0	0	puttana io posto queste bimbette cazzo https://t.co/b5n5keac6 g
2716	2717	ma raga ceh quando andate a cagare pulite bene il cesso dopo porca puttana	0	0	raga ceh il cesso puttana
2717	2718	Anche sto sorpasso su espargaro boh, non si fanno ste cose porca puttana	0	0	sorpasso espargaro boh si cose puttana
2718	2719	porca puttana mi spacco in 3738373 per te forse non l'hai capito @BAP_Bangyongguk	0	0	puttana mi te l' @bap_bangyongguk
2719	2720	Sto venendo a Civitanova a picchiarvi CHIUDETE QUESTO SET PORCA PUTTANA	0	0	civitanova chiudete set porca puttana
2720	2721	@sofia_viscardi PORCA PUTTANA MA NON HAI DETTO CHE C’ERI ANCHE TU MI È PRESO UN COLPO HO URLATO IN MEZZO ALLA SALA SOFIA	0	0	@sofia_viscardi porca puttana ma non hai detto che c’ eri tu mi preso un colpo ho urlato in mezzo sala sofia
2721	2722	PORCA PUTTANA NON ME NE FREGA UN CAZZO SE MI ELIMINANO L'ACCOUNT FIGA BRUNO L'AVEVA PRESA #cheplayoff #PlayOffScudettoUnipolSai2018	0	0	puttana me ne frega cazzo se mi eliminano l'account figa bruno l'aveva presa # cheplayoff # playoffscudettounipolsai2018
2722	2723	Kessie porca puttana bastava sputare sul pallone!	0	0	kessie puttana pallone
2723	2724	@scar15385 Siamo fottuti. Non tanto per oggi ma per la prossima. Porca puttana	0	0	@scar15385 la prossima puttana
2724	2725	Vedi #Kessie e porca puttana ma perché? #MilanSassuolo	0	0	# kessie puttana # #milansassuolo
2725	2726	#MilanSassuolo porca puttana Alessio	0	0	porca puttana alessio
2726	2727	Kessie sei scemo veramente porca puttana. Era gol	0	0	kessie scemo puttana gol
2727	2728	Par. XXXI. vv. 91-93Così orai; e quella, sì lontana come parea, sorrise e riguardommi; poi si tornò a l’etterna fontana.    Y Dante, al final, dice: ¿l’etterna fontana? Mi hai lasciato solo!Porca puttana! #Dante2018	0	0	par orai quella parea riguardommi si l’etterna fontana     y dante final l’etterna fontana mi puttana # dante2018
2728	2729	che sfiga #romagnoli , non ci voleva porca puttana...#milansassuolo	0	0	sfiga # romagnoli ci puttana #milansassuolo
2729	2730	Ma porca di quella lurida troia	0	0	porca quella troia
2730	2731	MARQUEZZZ MA CHE CAZZO PORCA TROIA OGNI VOLTA CAZZO	0	0	marquezzz ma che cazzo porca troia volta ogni volta cazzo
2731	2732	PORCA PUTTANA!!! Scusate il francesismo!!! Ma come,@marcmarquez93 ti ho praticamente difeso fino ad ora,e mi stendi @ValeYellow46 ??????? #ArgentinaGP	0	0	puttana il francesismo ti mi @valeyellow46 # argentinagp
2732	2733	@marcmarquez93 io uno di sti giorni ti vengo a prende a casa e ti indommo di palate. Porca puttana.	0	0	@marcmarquez93 io uno giorni ti casa ti palate puttana
2733	2734	MA PORCA PUTTANA MA SQUALIFICATELO SUBITO	0	0	porca puttana ma squalificatelo subito
2734	2735	@/marc datti una cazzo di regolata porca troia, ma che cazzo hai in testa, era necessario?	0	0	una cazzo troia che cazzo testa
2735	2736	QUESTO NON È IN GRADO DI CORRERE MA BUTTATELO FUORI DALLA PISTA PORCA PUTTANA	0	0	questo grado correre ma buttatelo dalla pista porca puttana
2736	2737	MA PORCA PUTTANA, CHE PALLE, VALE PER TERRA. #Gasado #ArgentinaGP	0	0	porca puttana che palle vale per terra # gasado # argentinagp
2737	2738	Che gran figlio di puttana che sei @marcmarquez93	0	0	che gran figlio puttana che @marcmarquez93
2738	2739	@matteosalvinimi Tu che parli di cambiamento e sei alleato di Berlusca,non fai testo...vero? Fino alla nausea ti sbatterò in faccia le tue stesse parole..ciao cojò https://t.co/0Ljs6JIt9h	0	0	tu che cambiamento alleato berlusca testo alla nausea ti faccia le tue stesse parole ciao cojò
2739	2740	Ma porca puttana solo 30 secondi gli hanno dato a sto pezzo di merda di Marquez! 30 SPRANGATE NEI DENTI TI DAVO IO A TESTA DI MINCHIAAAA#ArgentinaGP#MotoGP	0	0	puttana secondi gli pezzo merda marquez sprangate denti ti davo io testa di minchiaaaa#argentinagp#motogp
2740	2741	Porca puttana stavo cucinando e ha preso fuoco TUTTO	0	0	porca puttana fuoco tutto
2741	2742	@marcmarquez93 ma eri ubriaco? Spiega al mondo intero che cazzo hai per la testa schifosa merda ritirati!!	0	0	@marcmarquez93 mondo che cazzo la testa merda
2742	2743	Comunque qui o si inizia a squalificare la gente o sti qui continueranno a fare sorpassi a merda del genere che sono PERICOLOSI NEL SENSO CHE UNO POTREBBE MORIRE PORCA PUTTANA.	0	0	si la gente sti sorpassi merda genere che pericolosi nel senso che uno potrebbe morire porca puttana
2743	2744	@StevieWorldwide O PORCA PUTTANA, MI HAI STESA! MA SI FANNO STE COSE IMPROVVISE, TOMMASO?	0	0	porca puttana mi hai stesa si fanno ste cose improvvise tommaso
2744	2745	"@fedefederossi Federico hai una faccia da ti stupro la famiglia"""""	0	0	federico una faccia ti la famiglia
2745	2746	@chiaramascolo__ la faccia di fede :” ti stupro mentre dormi” https://t.co/he30dTb2AK	0	0	la faccia fede ti https://t.co/he30dtb2ak
2746	2747	La vena di Marc Marquez è più chiusa di una figa di legno #MotoGP	0	0	la vena marc marquez una figa legno # motogp
2747	2748	MA MI SPIEGATE COME CAZZO FACCIO SE PARTE ANCHE HEART ATTACK PORCA PUTTANA.	0	0	mi spiegate cazzo faccio se parte heart attack porca puttana
2748	2749	PORCA PUTTANA CON STI CAZZO DI PASSAGGI SBAGLIATI, MA SIAMO ALL’ORATORIO?	0	0	sti cazzo passaggi sbagliati all’ oratorio
2749	2750	Puttana Eva troia lurida adesso blocco una mia irl	0	0	puttana eva troia blocco una mia irl
2750	2751	oh, ma porca puttana ancora a rompere i coglioni con questa storia	0	0	puttana i coglioni questa storia
2751	2752	Kessiè porca puttana un passaggio buono mai	0	0	kessiè puttana un passaggio
2752	2753	@lillumpofwool da altri spoiler che ho letto dicono che alla fine c'è una scena bellissima tra amy e sheldon, ma porca puttana io voglio sapere COOSAAA!!	0	0	spoiler che fine c' una scena amy sheldon puttana io coosaaa
2753	2754	"@fedefederossi Tipo la tua faccia da ora ti stupro"" troppo epica.???? Vi amo fate i bravi❣❣❣?"""	0	0	la tua faccia ti vi ❣ ❣
2754	2755	reb fai conto che l’altro giorno un vecchio si è avvicinato e ci ha provato con me, mi ha persino seguito e poi mi ha detto che... — Ma questi son malati porca puttana https://t.co/dRWik9qHea	0	0	reb conto l’altro giorno un vecchio si ci me mi seguito mi questi malati puttana
2755	2756	@wakaflaka90 Ma porca puttana ??	0	0	@wakaflaka90 puttana
2756	2757	ma con che coraggio escludete Benjamin?ma veramente fate?io mi rendo conto che sto fandom fa proprio schifo.MA PORCA PUTTANA PERCHÉ ESCLUDERE BENJAMIN?CHE CAZZO VI HA FATTO?SOLO PERCHÉ FEDERICO È IL VOSTRO PREFERITO VI PRENDETE IL LUSSO DI ESCLUDERE BENJAMIN?MA VERAMENTE? https://t.co/Me5MInmGIx	0	0	che coraggio benjamin?ma mi conto fandom schifo porca puttana perché escludere benjamin?che cazzo fatto?solo perché federico vostro preferito prendete il lusso escludere veramente
2757	2758	PORCA PUTTANA MA VAFFANCULO #MilanSassuolo	0	0	puttana ma vaffanculo # milansassuolo
2758	2759	#Inter e niente parlo adesso che le romane sono sopra di noi e sono contente, a #DiFrancesco che abbiamo il record di pali presi in tutta Europa, a #Inzaghi che il gol di #Brozovic era buono oggi e quindi ultimamente la #Var ci ha tolto più punti che emozioni ultimamente.#troie	0	0	# inter niente noi # difrancesco che il record pali tutta europa # inzaghi che il gol # brozovic la # var ci più punti che che emozioni
2759	2760	Se perdiamo è immeritato però non abbiamo nemmeno un giocatore che la mette in porta porca puttana	0	0	un giocatore che la porta puttana
2760	2761	porca puttana oramai di milanesi sono rimaste solo le cotolette https://t.co/G2Ir5rxGwR	0	0	puttana milanesi le cotolette https://t.co/g2ir5rxgwr
2761	2762	GIORGIA PORCA PUTTANA CAMBIA ICON	0	0	giorgia porca puttana cambia icon
2762	2763	dove porca puttana era il fallo testa di cazzo	0	0	puttana il fallo testa cazzo
2763	2764	"Però il mio capitano ha ragione CHE CAZZO DI FALLO È URLAGLIELO ANCORA FIGLIO DI PUTTANA"", URLALO"""	0	0	il mio capitano ragione che fallo urlaglielo ancora figlio puttana urlalo
2764	2765	DIO CHE SCHIFO VOLEVO ANDARE A PRENDERLO A SASSATE PORCA PUTTANA https://t.co/v1EzssG5r8	0	0	dio che schifo volevo andare prenderlo sassate porca puttana https://t.co/v1ezssg5r8
2765	2766	KALINIC PORCA TROIA PORCA PUTTANA PORCA TUTTA LA TUA FAMIGLIA TROIETTA DEL CAZZOOOOOOO	0	0	kalinic porca troia porca tutta la tua famiglia troietta del cazzooooooo
2766	2767	“Non vedeva l’ora, sto figlio di puttana!” #Bonucci prende bene l’ammonizione. #MilanSassuolo #Milan #SerieATIM	0	0	l’ora figlio puttana # bonucci l’ammonizione # #milansassuolo # milan # serieatim
2767	2768	porca puttana, perché la gente non capisce che anche le persone famose stanno male.PORCO PDDPPSPSPSP smettetela di buttare merda su persone perché se succede qualcosa giuro che vi uccido tutti.	0	0	puttana la gente le persone porco pddppspspsp merda persone qualcosa vi tutti
2768	2769	Meritavamo di vincerla 20 a 0 porca puttana	0	0	puttana
2769	2770	Ma porca puttana ma quale cazzo di lavoro ti da' la pensione dopo 10 anni ? ??? avete rotto il cazzo #NonelArena	0	0	puttana quale cazzo lavoro ti la pensione anni il cazzo # nonelarena
2770	2771	Puttana merda non ci credo cosa ha preso sto fango di portiere fatti inculare frocio	0	0	merda ci cosa portiere
2771	2772	Un punto dopo queste due prestazioni, solo un fottutissimo punto abbiamo preso, non ci si crede porca puttana ladra!#serenità	0	0	un punto queste due prestazioni un fottutissimo punto ci si puttana ladra!#serenità
